ICAO;RWY;TORA;TODA;ASDA;LDA;ELEV;SLOPE
UUEE;24C_G5;3479;3479;3479;3479;628;-0.00
UUEE;24L;3687;3687;3687;3687;628;-0.00
UUEE;24L_A5;1745;1745;1745;1745;628;-0.00
UUEE;24L_A6;1745;1745;1745;1745;628;-0.00
UUEE;24L_A7;2302;2302;2302;2302;628;-0.00
UUEE;24L_A8;2778;2778;2778;2778;628;-0.00
UUEE;24L_A9;3577;3577;3577;3577;628;-0.00
UUEE;24L_G3;1745;1745;1745;1745;628;-0.00
UUEE;24L_G4;2778;2778;2778;2778;628;-0.00
UUEE;24L_G5;3577;3577;3577;3577;628;-0.00
UUEE;24R;3189;3189;3189;3189;628;-0.00
UUEE;24R_E3;1681;1681;1681;1681;628;-0.00
UUEE;24R_E4;2288;2288;2288;2288;628;-0.00
UUEM;07;2496;2496;2496;2496;450;0.00
UUEM;07_T3;1485;1485;1485;1485;450;0.00
UUEM;25;2496;2496;2496;2496;450;-0.00
UUEM;25_T3;1011;1011;1011;1011;450;-0.00
UUMB;04;2495;2495;2495;2495;609;-0.04
UUMB;22;2495;2495;2495;2495;609;0.04
UUMO;07;2044;2044;2044;2044;561;-0.15
UUMO;07_1;1816;1816;1816;1816;561;-0.15
UUMO;07_5;1106;1106;1106;1106;561;-0.15
UUMO;25;2044;2044;2044;2044;561;0.15
UUMO;25_3;1975;1975;1975;1975;561;0.15
UUOB;11;2494;2494;2494;2494;732;0.08
UUOB;11_A;2442;2442;2442;2442;732;0.08
UUOB;11_B;1789;1789;1789;1789;732;0.08
UUOB;29;2494;2494;2494;2494;732;-0.08
UUOD;03;2396;2396;2396;2396;357;-0.92
UUOD;03_2;1833;1833;1833;1833;357;-0.92
UUOD;21;2396;2396;2396;2396;357;0.92
UUOD;21_3;1080;1080;1080;1080;357;0.92
UUOK;12;2493;2493;2493;2493;686;0.00
UUOK;12_RWY;2432;2432;2432;2432;686;0.00
UUOK;12_Taxiway;1911;1911;1911;1911;686;0.00
UUOK;30;2493;2493;2493;2493;686;-0.00
UUOK;30_Taxiway;2095;2095;2095;2095;686;-0.00
UUOL;15;2344;2344;2344;2344;584;0.00
UUOL;15_A2;1299;1299;1299;1299;584;0.00
UUOL;33;2344;2344;2344;2344;584;-0.00
UUOL;33_A2;1046;1046;1046;1046;584;-0.00
UUOL;33_A6;2139;2139;2139;2139;584;-0.00
UUOO;12;2301;2301;2301;2301;517;0.00
UUOO;12_I;1151;1151;1151;1151;517;0.00
UUOO;30;2301;2301;2301;2301;517;-0.00
UUOO;30_I;1150;1150;1150;1150;517;-0.00
UUOS;04;1796;1796;1796;1796;718;0.00
UUOS;04_1;1276;1276;1276;1276;718;0.00
UUOS;22;1796;1796;1796;1796;718;-0.00
UUOT;14;2095;2095;2095;2095;417;0.00
UUOT;14_1;1480;1480;1480;1480;417;0.00
UUOT;32;2095;2095;2095;2095;417;-0.00
UUOT;32_2;1636;1636;1636;1636;417;-0.00
UUWP;06;1982;1982;1982;1982;505;0.00
UUWP;06_3;1644;1644;1644;1644;505;0.00
UUWP;24;1982;1982;1982;1982;505;-0.00
UUWP;24_2;1635;1635;1635;1635;505;-0.00
UUWW;01;3055;3055;3055;3055;685;0.10
UUWW;01_B6;1589;1589;1589;1589;685;0.10
UUWW;01_B8;2908;2908;2908;2908;685;0.10
UUWW;01_M2;2114;2114;2114;2114;685;0.10
UUWW;06;3488;3488;3488;3488;685;0.09
UUWW;06_A10;2399;2399;2399;2399;685;0.09
UUWW;06_A11;2961;2961;2961;2961;685;0.09
UUWW;06_A6;1172;1172;1172;1172;685;0.09
UUWW;06_A8;1682;1682;1682;1682;685;0.09
UUWW;19;3055;3055;3055;3055;685;-0.10
UUWW;19_B2;2536;2536;2536;2536;685;-0.10
UUWW;19_B4;2334;2334;2334;2334;685;-0.10
UUWW;19_B5;1698;1698;1698;1698;685;-0.10
UUWW;19_B6;1467;1467;1467;1467;685;-0.10
UUWW;24;3488;3488;3488;3488;685;-0.09
UUWW;24_A3;2823;2823;2823;2823;685;-0.09
UUWW;24_A4;2823;2823;2823;2823;685;-0.09
UUWW;24_A5;2370;2370;2370;2370;685;-0.09
UUWW;24_A7;1806;1806;1806;1806;685;-0.09
UUWW;24_A9;1267;1267;1267;1267;685;-0.09
UUYH;18;2644;2644;2644;2644;481;0.00
UUYH;18_N;1371;1371;1371;1371;481;0.00
UUYH;36;2644;2644;2644;2644;481;-0.00
UUYH;36_N;2400;2400;2400;2400;481;-0.00
UUYI;02;1448;1448;1448;1448;183;0.00
UUYI;20;1448;1448;1448;1448;183;-0.00
UUYK;16;1501;1501;1501;1501;356;0.00
UUYK;16_n;1090;1090;1090;1090;356;0.00
UUYK;34;1501;1501;1501;1501;356;-0.00
UUYP;16;1801;1801;1801;1801;196;0.00
UUYP;34;1801;1801;1801;1801;196;-0.00
UUYP;34_N;1710;1710;1710;1710;196;-0.00
UUYS;13;2497;2497;2497;2497;262;0.00
UUYS;31;2497;2497;2497;2497;262;-0.00
UUYS;31_N;1610;1610;1610;1610;262;-0.00
UUYW;08;2195;2195;2195;2195;603;-2.28
UUYW;26;2195;2195;2195;2195;603;2.28
UUYW;26_A;1206;1206;1206;1206;603;2.28
UUYW;26_B;1373;1373;1373;1373;603;2.28
UUYY;18;2496;2496;2496;2496;341;0.12
UUYY;36;2496;2496;2496;2496;341;-0.12
UWGG;18L;3001;3001;3001;3001;252;0.00
UWGG;18L_D;2938;2938;2938;2938;252;0.00
UWGG;18R;2802;2802;2802;2802;252;0.00
UWGG;36L;2802;2802;2802;2802;252;-0.00
UWGG;36L_G;2493;2493;2493;2493;252;-0.00
UWGG;36R;3001;3001;3001;3001;252;-0.00
UWGG;36R_A;2488;2488;2488;2488;252;-0.00
UWGG;36R_G;2488;2488;2488;2488;252;-0.00
UWGG;36R_M;2950;2950;2950;2950;252;-0.00
UWKB;01;2013;2013;2013;2013;990;0.00
UWKB;01_2;1801;1801;1801;1801;990;0.00
UWKB;19;2013;2013;2013;2013;990;-0.00
UWKD;11;3746;3746;3746;3746;411;0.00
UWKD;11_B;2486;2486;2486;2486;411;0.00
UWKD;11_C;1111;1111;1111;1111;411;0.00
UWKD;29;3746;3746;3746;3746;411;-0.00
UWKD;29_B;1260;1260;1260;1260;411;-0.00
UWKD;29_C;2635;2635;2635;2635;411;-0.00
UWKE;03;2501;2501;2501;2501;643;0.16
UWKE;03_R;2441;2441;2441;2441;643;0.16
UWKE;21;2501;2501;2501;2501;643;-0.16
UWKE;21_B;1784;1784;1784;1784;643;-0.16
UWKE;21_C;1673;1673;1673;1673;643;-0.16
UWKJ;16;2397;2397;2397;2397;348;0.00
UWKJ;34;2397;2397;2397;2397;348;-0.00
UWKJ;34_1;1718;1718;1718;1718;348;-0.00
UWKS;06;2506;2506;2506;2506;560;-0.12
UWKS;24;2506;2506;2506;2506;560;0.12
UWLL;02;3094;3094;3094;3094;449;0.00
UWLL;02_A3;1506;1506;1506;1506;449;0.00
UWLL;20;3094;3094;3094;3094;449;-0.00
UWLL;20_A2;2258;2258;2258;2258;449;-0.00
UWLW;02;4989;4989;4989;4989;250;-0.08
UWLW;02_2;1606;1606;1606;1606;250;-0.08
UWLW;02_3;2864;2864;2864;2864;250;-0.08
UWLW;20;4989;4989;4989;4989;250;0.08
UWLW;20_2;3384;3384;3384;3384;250;0.08
UWLW;20_3;2029;2029;2029;2029;250;0.08
UWOO;08;2499;2499;2499;2499;387;0.00
UWOO;08_A;1192;1192;1192;1192;387;0.00
UWOO;26;2499;2499;2499;2499;387;-0.00
UWOO;26_A;1277;1277;1277;1277;387;-0.00
UWOR;07;2899;2899;2899;2899;909;0.00
UWOR;07_I;1477;1477;1477;1477;909;0.00
UWOR;25;2899;2899;2899;2899;909;-0.00
UWOR;25_I;1422;1422;1422;1422;909;-0.00
UWPP;11;2801;2801;2801;2801;604;-0.07
UWPP;29;2801;2801;2801;2801;604;0.07
UWPP;29_A;2033;2033;2033;2033;604;0.07
UWPS;02;2797;2797;2797;2797;708;-0.21
UWPS;20;2797;2797;2797;2797;708;0.21
UWPS;20_B;2249;2249;2249;2249;708;0.21
UWSG;08;2990;2990;2990;2990;103;0.00
UWSG;08_A;1863;1863;1863;1863;103;0.00
UWSG;26;2990;2990;2990;2990;103;-0.00
UWSG;26_A;1681;1681;1681;1681;103;-0.00
UWSS;12;2201;2201;2201;2201;499;0.18
UWSS;30;2201;2201;2201;2201;499;-0.18
UWUU;14L;2511;2511;2511;2511;449;0.00
UWUU;14R;3754;3754;3754;3754;449;0.00
UWUU;14R_F;1858;1858;1858;1858;449;0.00
UWUU;32L;3754;3754;3754;3754;449;-0.00
UWUU;32L_F;1897;1897;1897;1897;449;-0.00
UWUU;32R;2511;2511;2511;2511;449;-0.00
UWWW;05;2547;2547;2547;2547;477;-1.88
UWWW;15;2999;2999;2999;2999;477;0.00
UWWW;15_B3;1415;1415;1415;1415;477;0.00
UWWW;23;2547;2547;2547;2547;477;1.88
UWWW;33;2999;2999;2999;2999;477;-0.00
VA1C;14;1440;1440;1440;1440;1541;0.00
VA1C;32;1440;1440;1440;1440;1541;-0.00
VA1D;08;1419;1419;1419;1419;1122;0.00
VA1D;26;1419;1419;1419;1419;1122;-0.00
VA1E;04;1339;1339;1339;1339;1014;0.00
VA1E;22;1339;1339;1339;1339;1014;-0.00
VA1G;07;1199;1199;1199;1199;1000;0.00
VA1G;25;1199;1199;1199;1199;1000;-0.00
VA1H;18;1467;1467;1467;1467;1450;0.00
VA1H;36;1467;1467;1467;1467;1450;-0.00
VA1K;06;2740;2740;2740;2740;135;0.00
VA1K;24;2740;2740;2740;2740;135;-0.00
VA1M;10;1275;1275;1275;1275;1890;0.00
VA1M;28;1275;1275;1275;1275;1890;-0.00
VA2B;11;1559;1559;1559;1559;732;0.00
VA2B;29;1559;1559;1559;1559;732;-0.00
VA2C;04;2303;2303;2303;2303;990;0.00
VA2C;22;2303;2303;2303;2303;990;-0.00
VA2D;08;1142;1142;1142;1142;1702;-1.31
VA2D;26;1142;1142;1142;1142;1702;1.31
VA38;13;1763;1763;1763;1763;1000;0.00
VA38;31;1763;1763;1763;1763;1000;-0.00
VA42;09;1240;1240;1240;1240;180;0.00
VA42;27;1240;1240;1240;1240;180;-0.00
VA47;09;1699;1699;1699;1699;839;0.00
VA47;09_A;1035;1035;1035;1035;839;0.00
VA47;27;1699;1699;1699;1699;839;-0.00
VA51;10;1259;1259;1259;1259;700;0.00
VA51;28;1259;1259;1259;1259;700;-0.00
VA53;09;1369;1369;1369;1369;919;0.00
VA53;27;1369;1369;1369;1369;919;-0.00
VA57;09;1491;1491;1491;1491;60;0.00
VA57;27;1491;1491;1491;1491;60;-0.00
VA74;09;1135;1135;1135;1135;875;0.00
VA74;27;1135;1135;1135;1135;875;-0.00
VAAH;05;3504;3504;3504;3504;187;-0.17
VAAH;05_B;3329;3329;3329;3329;187;-0.17
VAAH;05_C;2556;2556;2556;2556;187;-0.17
VAAH;05_D;1716;1716;1716;1716;187;-0.17
VAAH;23;3504;3504;3504;3504;187;0.17
VAAH;23_D;1657;1657;1657;1657;187;0.17
VAAH;23_R4;1835;1835;1835;1835;187;0.17
VAAK;10;1397;1397;1397;1397;999;0.00
VAAK;28;1397;1397;1397;1397;999;-0.00
VAAU;09;2839;2839;2839;2839;1911;0.11
VAAU;09_A;1228;1228;1228;1228;1911;0.11
VAAU;09_C;1228;1228;1228;1228;1911;0.11
VAAU;27;2839;2839;2839;2839;1911;-0.11
VAAU;27_A;1612;1612;1612;1612;1911;-0.11
VAAV;14;1200;1200;1200;1200;2262;0.00
VAAV;32;1200;1200;1200;1200;2262;-0.00
VABB;09;3441;3441;3441;3441;39;0.00
VABB;09_E;1127;1127;1127;1127;39;0.00
VABB;09_N7;2176;2176;2176;2176;39;0.00
VABB;09_N8;2428;2428;2428;2428;39;0.00
VABB;09_N9;2745;2745;2745;2745;39;0.00
VABB;09_S7;2304;2304;2304;2304;39;0.00
VABB;09_W;1618;1618;1618;1618;39;0.00
VABB;14;2875;2875;2875;2875;39;0.00
VABB;14_E7;2406;2406;2406;2406;39;0.00
VABB;14_E8;2313;2313;2313;2313;39;0.00
VABB;14_E9;2730;2730;2730;2730;39;0.00
VABB;14_N;1582;1582;1582;1582;39;0.00
VABB;14_S;1056;1056;1056;1056;39;0.00
VABB;14_W4;1784;1784;1784;1784;39;0.00
VABB;14_W5;1985;1985;1985;1985;39;0.00
VABB;27;3441;3441;3441;3441;39;-0.00
VABB;27_E1;2368;2368;2368;2368;39;-0.00
VABB;27_N3;3167;3167;3167;3167;39;-0.00
VABB;27_N4;2796;2796;2796;2796;39;-0.00
VABB;27_N5;2315;2315;2315;2315;39;-0.00
VABB;27_N6;1266;1266;1266;1266;39;-0.00
VABB;27_Q;1824;1824;1824;1824;39;-0.00
VABB;32;2875;2875;2875;2875;39;-0.00
VABB;32_E3;2496;2496;2496;2496;39;-0.00
VABB;32_E4;2044;2044;2044;2044;39;-0.00
VABB;32_E5;1092;1092;1092;1092;39;-0.00
VABB;32_N1;1294;1294;1294;1294;39;-0.00
VABB;32_S1;1856;1856;1856;1856;39;-0.00
VABI;17;1541;1541;1541;1541;898;0.00
VABI;35;1541;1541;1541;1541;898;-0.00
VABJ;05;2516;2516;2516;2516;268;0.00
VABJ;23;2516;2516;2516;2516;268;-0.00
VABM;08;1748;1748;1748;1748;2486;0.00
VABM;26;1748;1748;1748;1748;2486;-0.00
VABO;04;2467;2467;2467;2467;128;0.08
VABO;22;2467;2467;2467;2467;128;-0.08
VABP;12;2741;2741;2741;2741;1719;0.18
VABP;30;2741;2741;2741;2741;1719;-0.18
VABV;07;1920;1920;1920;1920;43;2.40
VABV;25;1920;1920;1920;1920;43;-2.40
VADN;03;1804;1804;1804;1804;33;0.00
VADN;21;1804;1804;1804;1804;33;-0.00
VADU;05;1825;1825;1825;1825;32;0.00
VADU;23;1825;1825;1825;1825;32;-0.00
VAHB;08;2596;2596;2596;2596;2170;0.00
VAHB;26;2596;2596;2596;2596;2170;-0.00
VAID;07;2752;2752;2752;2752;1850;0.22
VAID;07_A;1519;1519;1519;1519;1850;0.22
VAID;07_F;1519;1519;1519;1519;1850;0.22
VAID;25;2752;2752;2752;2752;1850;-0.22
VAID;25_A;1194;1194;1194;1194;1850;-0.22
VAID;25_B;2498;2498;2498;2498;1850;-0.22
VAID;25_C;2369;2369;2369;2369;1850;-0.22
VAID;25_D;2103;2103;2103;2103;1850;-0.22
VAID;25_F;1194;1194;1194;1194;1850;-0.22
VAJB;06;2750;2750;2750;2750;1624;0.00
VAJB;24;2750;2750;2750;2750;1624;-0.00
VAJB;24_A;1662;1662;1662;1662;1624;-0.00
VAJM;06;2513;2513;2513;2513;67;2.35
VAJM;12;2510;2510;2510;2510;67;0.00
VAJM;24;2513;2513;2513;2513;67;-2.35
VAJM;30;2510;2510;2510;2510;67;-0.00
VAKE;05;1522;1522;1522;1522;96;0.00
VAKE;23;1522;1522;1522;1522;96;-0.00
VAKJ;01;1837;1837;1837;1837;728;0.00
VAKJ;01_C;1354;1354;1354;1354;728;0.00
VAKJ;01_D;1091;1091;1091;1091;728;0.00
VAKJ;19;1837;1837;1837;1837;728;-0.00
VAKP;07;1367;1367;1367;1367;1996;0.00
VAKP;07_A;1229;1229;1229;1229;1996;0.00
VAKP;25;1367;1367;1367;1367;1996;-0.00
VAKS;05;1372;1372;1372;1372;166;0.00
VAKS;23;1372;1372;1372;1372;166;-0.00
VALT;05;2302;2302;2302;2302;2080;0.00
VALT;05_A;1161;1161;1161;1161;2080;0.00
VALT;23;2302;2302;2302;2302;2080;-0.00
VALT;23_A;1127;1127;1127;1127;2080;-0.00
VAND;10;2296;2296;2296;2296;1227;0.00
VAND;28;2296;2296;2296;2296;1227;-0.00
VAND;28_A;2190;2190;2190;2190;1227;-0.00
VANP;14;3154;3154;3154;3154;1033;-0.86
VANP;32;3154;3154;3154;3154;1033;0.86
VANP;32_A;2960;2960;2960;2960;1033;0.86
VANP;32_B1;2290;2290;2290;2290;1033;0.86
VANR;09;1363;1363;1363;1363;1959;0.00
VANR;27;1363;1363;1363;1363;1959;-0.00
VAOZ;09;2997;2997;2997;2997;1899;-0.03
VAOZ;09_A;2880;2880;2880;2880;1899;-0.03
VAOZ;09_B3;1494;1494;1494;1494;1899;-0.03
VAOZ;09_B4;2242;2242;2242;2242;1899;-0.03
VAOZ;27;2997;2997;2997;2997;1899;0.03
VAOZ;27_B2;2718;2718;2718;2718;1899;0.03
VAOZ;27_B3;1487;1487;1487;1487;1899;0.03
VAPO;10;2541;2541;2541;2541;1942;0.35
VAPO;10_J;1126;1126;1126;1126;1942;0.35
VAPO;10_L;2205;2205;2205;2205;1942;0.35
VAPO;10_M;2350;2350;2350;2350;1942;0.35
VAPO;10_P2;2477;2477;2477;2477;1942;0.35
VAPO;10_R2;1919;1919;1919;1919;1942;0.35
VAPO;28;2541;2541;2541;2541;1942;-0.35
VAPO;28_C1;1730;1730;1730;1730;1942;-0.35
VAPO;28_C2;2210;2210;2210;2210;1942;-0.35
VAPO;28_H;1415;1415;1415;1415;1942;-0.35
VAPO;28_J;1373;1373;1373;1373;1942;-0.35
VAPO;28_P1;2482;2482;2482;2482;1942;-0.35
VAPO;28_R1;2174;2174;2174;2174;1942;-0.35
VAPR;09;1368;1368;1368;1368;22;0.00
VAPR;09_N;1079;1079;1079;1079;22;0.00
VAPR;27;1368;1368;1368;1368;22;-0.00
VARG;05;1377;1377;1377;1377;305;-1.38
VARG;23;1377;1377;1377;1377;305;1.38
VARK;05;1849;1849;1849;1849;441;0.05
VARK;23;1849;1849;1849;1849;441;-0.05
VASD;09;3197;3197;3197;3197;1935;0.03
VASD;27;3197;3197;3197;3197;1935;-0.03
VASD;27_B;2897;2897;2897;2897;1935;-0.03
VASL;15;2103;2103;2103;2103;1583;0.00
VASL;33;2103;2103;2103;2103;1583;-0.00
VASL;33_A;1202;1202;1202;1202;1583;-0.00
VASU;04;2262;2262;2262;2262;16;0.00
VASU;22;2262;2262;2262;2262;16;-0.00
VAUD;08;2735;2735;2735;2735;1684;0.00
VAUD;08_A;1987;1987;1987;1987;1684;0.00
VAUD;08_B;1841;1841;1841;1841;1684;0.00
VAUD;26;2735;2735;2735;2735;1684;-0.00
VC12;07;2298;2298;2298;2298;170;0.00
VC12;25;2298;2298;2298;2298;170;-0.00
VC13;05;1534;1534;1534;1534;298;0.00
VC13;23;1534;1534;1534;1534;298;-0.00
VC15;04;1839;1839;1839;1839;629;0.00
VC15;22;1839;1839;1839;1839;629;-0.00
VCBI;04;3360;3360;3360;3360;27;-0.06
VCBI;04_C;2003;2003;2003;2003;27;-0.06
VCBI;04_D;2519;2519;2519;2519;27;-0.06
VCBI;22;3360;3360;3360;3360;27;0.06
VCBI;22_B;2507;2507;2507;2507;27;0.06
VCCA;05;1647;1647;1647;1647;324;0.00
VCCA;23;1647;1647;1647;1647;324;-0.00
VCCB;06;1359;1359;1359;1359;20;0.00
VCCB;24;1359;1359;1359;1359;20;-0.00
VCCC;04;1772;1772;1772;1772;22;0.00
VCCC;22;1772;1772;1772;1772;22;-0.00
VCCJ;05;2291;2291;2291;2291;33;-0.04
VCCJ;23;2291;2291;2291;2291;33;0.04
VCCT;06;2154;2154;2154;2154;4;1.81
VCCT;24;2154;2154;2154;2154;4;-1.81
VCCW;07;1223;1223;1223;1223;49;0.00
VCCW;25;1223;1223;1223;1223;49;-0.00
VCRI;05;3507;3507;3507;3507;158;0.14
VCRI;05_A;1452;1452;1452;1452;158;0.14
VCRI;23;3507;3507;3507;3507;158;-0.14
VCRI;23_A;1982;1982;1982;1982;158;-0.14
VCRI;23_B;2484;2484;2484;2484;158;-0.14
VDBG;07;1597;1597;1597;1597;59;0.00
VDBG;07_A;1107;1107;1107;1107;59;0.00
VDBG;07_C;1511;1511;1511;1511;59;0.00
VDBG;25;1597;1597;1597;1597;59;-0.00
VDBG;25_C;1513;1513;1513;1513;59;-0.00
VDKH;18;2414;2414;2414;2414;56;0.00
VDKH;36;2414;2414;2414;2414;56;-0.00
VDPP;05;3006;3006;3006;3006;40;0.00
VDPP;05_C;2374;2374;2374;2374;40;0.00
VDPP;23;3006;3006;3006;3006;40;-0.00
VDPP;23_E;1942;1942;1942;1942;40;-0.00
VDPP;23_H;2219;2219;2219;2219;40;-0.00
VDPP;23_N;2643;2643;2643;2643;40;-0.00
VDSR;05;2554;2554;2554;2554;60;0.00
VDSR;23;2554;2554;2554;2554;60;-0.00
VDST;02;1300;1300;1300;1300;203;0.00
VDST;20;1300;1300;1300;1300;203;-0.00
VDSV;03;2486;2486;2486;2486;33;0.00
VDSV;21;2486;2486;2486;2486;33;-0.00
VE23;09;1219;1219;1219;1219;310;0.00
VE23;27;1219;1219;1219;1219;310;-0.00
VE24;04;2012;2012;2012;2012;399;0.00
VE24;22;2012;2012;2012;2012;399;-0.00
VE31;02;1873;1873;1873;1873;18;1.60
VE31;02_C;1404;1404;1404;1404;18;1.60
VE31;20;1873;1873;1873;1873;18;-1.60
VE31;20_F;1150;1150;1150;1150;18;-1.60
VE36;06;1289;1289;1289;1289;656;-1.32
VE36;24;1289;1289;1289;1289;656;1.32
VE44;11;2737;2737;2737;2737;339;-0.22
VE44;29;2737;2737;2737;2737;339;0.22
VE46;06;1703;1703;1703;1703;1821;0.00
VE46;24;1703;1703;1703;1703;1821;-0.00
VE62;04;2747;2747;2747;2747;115;0.25
VE62;22;2747;2747;2747;2747;115;-0.25
VE67;10;1300;1300;1300;1300;7899;0.00
VE67;28;1300;1300;1300;1300;7899;-0.00
VE89;10;2736;2736;2736;2736;156;0.00
VE89;28;2736;2736;2736;2736;156;-0.00
VE91;12;1243;1243;1243;1243;4166;-0.32
VE91;30;1243;1243;1243;1243;4166;0.32
VE96;10;1152;1152;1152;1152;2182;0.00
VE96;28;1152;1152;1152;1152;2182;-0.00
VEAB;12;2541;2541;2541;2541;319;0.00
VEAB;12_E;1790;1790;1790;1790;319;0.00
VEAB;30;2541;2541;2541;2541;319;-0.00
VEAT;18;2295;2295;2295;2295;46;0.04
VEAT;18_A;1983;1983;1983;1983;46;0.04
VEAT;18_B;1879;1879;1879;1879;46;0.04
VEAT;18_C;1941;1941;1941;1941;46;0.04
VEAT;18_D;1685;1685;1685;1685;46;0.04
VEAT;18_E;1577;1577;1577;1577;46;0.04
VEAT;18_F;1110;1110;1110;1110;46;0.04
VEAT;36;2295;2295;2295;2295;46;-0.04
VEAT;36_F;1146;1146;1146;1146;46;-0.04
VEAT;36_G;1392;1392;1392;1392;46;-0.04
VEAT;36_H;1712;1712;1712;1712;46;-0.04
VEBD;18;2762;2762;2762;2762;412;0.00
VEBD;18_A;1631;1631;1631;1631;412;0.00
VEBD;18_B;1846;1846;1846;1846;412;0.00
VEBD;18_D;2085;2085;2085;2085;412;0.00
VEBD;36;2762;2762;2762;2762;412;-0.00
VEBD;36_A;1131;1131;1131;1131;412;-0.00
VEBD;36_C1;2701;2701;2701;2701;412;-0.00
VEBI;04;1827;1827;1827;1827;2923;0.00
VEBI;04_A;1003;1003;1003;1003;2923;0.00
VEBI;22;1827;1827;1827;1827;2923;-0.00
VEBK;13;1622;1622;1622;1622;714;0.00
VEBK;31;1622;1622;1622;1622;714;-0.00
VEBS;05;1455;1455;1455;1455;141;0.00
VEBS;14;2753;2753;2753;2753;141;0.00
VEBS;14_B;1294;1294;1294;1294;141;0.00
VEBS;14_C;1570;1570;1570;1570;141;0.00
VEBS;23;1455;1455;1455;1455;141;-0.00
VEBS;32;2753;2753;2753;2753;141;-0.00
VEBS;32_B;1460;1460;1460;1460;141;-0.00
VEBS;32_C;1184;1184;1184;1184;141;-0.00
VEBS;32_D;1608;1608;1608;1608;141;-0.00
VECA;05;2745;2745;2745;2745;367;1.24
VECA;23;2745;2745;2745;2745;367;-1.24
VECC;01L;3287;3287;3287;3287;16;0.00
VECC;01L_B;1019;1019;1019;1019;16;0.00
VECC;01L_C;2143;2143;2143;2143;16;0.00
VECC;01L_D;2646;2646;2646;2646;16;0.00
VECC;01L_E;1758;1758;1758;1758;16;0.00
VECC;01L_H;2838;2838;2838;2838;16;0.00
VECC;01L_J;3160;3160;3160;3160;16;0.00
VECC;01R;3647;3647;3647;3647;16;-0.03
VECC;01R_A;1511;1511;1511;1511;16;-0.03
VECC;01R_B;2063;2063;2063;2063;16;-0.03
VECC;01R_C;3189;3189;3189;3189;16;-0.03
VECC;01R_D;3572;3572;3572;3572;16;-0.03
VECC;01R_R;2787;2787;2787;2787;16;-0.03
VECC;19L;3647;3647;3647;3647;16;0.03
VECC;19L_A;2136;2136;2136;2136;16;0.03
VECC;19L_B;1585;1585;1585;1585;16;0.03
VECC;19R;3287;3287;3287;3287;16;-0.00
VECC;19R_A;2710;2710;2710;2710;16;-0.00
VECC;19R_B;2269;2269;2269;2269;16;-0.00
VECC;19R_C;1144;1144;1144;1144;16;-0.00
VECC;19R_E;1530;1530;1530;1530;16;-0.00
VECC;19R_K;3230;3230;3230;3230;16;-0.00
VECC;19R_R;1144;1144;1144;1144;16;-0.00
VEDB;07;1135;1135;1135;1135;847;0.00
VEDB;25;1135;1135;1135;1135;847;-0.00
VEDX;17;2762;2762;2762;2762;200;-0.54
VEDX;35;2762;2762;2762;2762;200;0.54
VEGK;11;2739;2739;2739;2739;259;0.00
VEGK;29;2739;2739;2739;2739;259;-0.00
VEGT;02;3105;3105;3105;3105;162;0.00
VEGT;02_E;1571;1571;1571;1571;162;0.00
VEGT;02_F;1763;1763;1763;1763;162;0.00
VEGT;02_L2;2377;2377;2377;2377;162;0.00
VEGT;02_L3;1072;1072;1072;1072;162;0.00
VEGT;20;3105;3105;3105;3105;162;-0.00
VEGT;20_E;1535;1535;1535;1535;162;-0.00
VEGT;20_F;1342;1342;1342;1342;162;-0.00
VEGT;20_L3;2033;2033;2033;2033;162;-0.00
VEGT;20_L4;2738;2738;2738;2738;162;-0.00
VEGY;10;2283;2283;2283;2283;382;0.00
VEGY;10_A;1916;1916;1916;1916;382;0.00
VEGY;10_C;1808;1808;1808;1808;382;0.00
VEGY;28;2283;2283;2283;2283;382;-0.00
VEHK;13;1272;1272;1272;1272;2158;0.00
VEHK;31;1272;1272;1272;1272;2158;-0.00
VEIM;04;2778;2778;2778;2778;2540;0.07
VEIM;04_C;1047;1047;1047;1047;2540;0.07
VEIM;04_C1;1168;1168;1168;1168;2540;0.07
VEIM;22;2778;2778;2778;2778;2540;-0.07
VEIM;22_A;2374;2374;2374;2374;2540;-0.07
VEIM;22_B;1886;1886;1886;1886;2540;-0.07
VEIM;22_C;1731;1731;1731;1731;2540;-0.07
VEIM;22_C1;1611;1611;1611;1611;2540;-0.07
VEIM;22_D;1426;1426;1426;1426;2540;-0.07
VEJH;06;2390;2390;2390;2390;748;0.04
VEJH;06_C;1488;1488;1488;1488;748;0.04
VEJH;24;2390;2390;2390;2390;748;-0.04
VEJH;24_A;1092;1092;1092;1092;748;-0.04
VEJS;08;1221;1221;1221;1221;505;-1.15
VEJS;26;1221;1221;1221;1221;505;1.15
VEJT;04;2756;2756;2756;2756;311;0.00
VEJT;22;2756;2756;2756;2756;311;-0.00
VEKU;06;2285;2285;2285;2285;352;0.00
VEKU;24;2285;2285;2285;2285;352;-0.00
VELP;17;2445;2445;2445;2445;1397;0.00
VELP;35;2445;2445;2445;2445;1397;-0.00
VELR;04;2284;2284;2284;2284;331;0.61
VELR;04_L;2067;2067;2067;2067;331;0.61
VELR;22;2284;2284;2284;2284;331;-0.61
VEMN;05;1834;1834;1834;1834;361;-0.33
VEMN;05_D;1023;1023;1023;1023;361;-0.33
VEMN;05_F;1532;1532;1532;1532;361;-0.33
VEMN;23;1834;1834;1834;1834;361;0.33
